Account_Owner__c,Amount,Area__c,BigMachines__Line_Items__c,CloseDate,Country__c,CreatedById,CreatedDate,Currency_Rate__c,CurrencyIsoCode,Days_Until_Modified__c,Duration_at_Stage1__c,Duration_at_Stage2__c,Earliest_Delivery_Commence_Date__c,Eligible_for_Fast_Track__c,HasOpportunityLineItem,Id,IsWon,LastModifiedDate,LoB_Services__c,Pricebook2Id,Retail__c,Stage_Change_Date__c,Sub_Area__c,WNC_Region__c
83,345.0,17,1,35,139,289,26645,1.0,30,-92.0,0,0,402,1,1,23235,1,3515,1,0,1,32,45,0
12,64800.0,22,1,449,139,18,26646,1.0,30,-98.0,0,0,978,0,1,23255,1,4517,0,1,0,355,45,0
208,25000.0,4,1,282,25,566,26647,1.368459,2,-184.0,0,35,763,0,1,23256,0,887,0,1,0,202,9,0
359,1.0,22,1,49,139,511,26648,1.0,30,-213.0,0,6,78,0,1,23257,1,119,0,1,0,44,45,0
394,19500.0,22,1,252,139,554,26649,1.0,30,-191.0,0,0,605,0,1,23258,1,2668,0,1,0,175,45,0
83,388.13,17,1,37,139,289,26650,1.0,30,-92.0,0,0,402,1,1,23259,1,3515,1,0,1,34,45,0
83,129.38,17,1,263,139,289,26651,1.0,30,-92.0,0,0,402,1,1,23260,1,3499,1,0,1,258,45,0
83,479.25,17,1,37,139,289,26652,1.0,30,-92.0,0,0,402,1,1,23261,1,3499,1,0,1,34,45,0
83,388.13,17,1,35,139,289,26653,1.0,30,-92.0,0,0,402,1,1,23262,1,3499,1,0,1,32,45,0
83,573.13,17,1,35,139,289,26654,1.0,30,-92.0,0,0,402,1,1,23263,1,3499,1,0,1,32,45,0
284,25000.0,0,1,540,56,609,26655,1.0,30,-85.0,0,69,957,0,1,23264,1,1399,0,1,0,437,21,1
354,23871.99,22,1,37,139,324,26656,1.0,30,-217.0,0,0,509,0,1,23265,1,3974,0,1,0,34,45,0
83,776.25,17,1,263,139,270,26657,1.0,30,-92.0,0,0,402,1,1,23266,1,3500,1,0,1,223,45,0
83,776.25,17,1,263,139,270,26658,1.0,30,-92.0,0,0,402,1,1,23269,1,3500,1,0,1,223,45,0
83,172.5,17,1,263,139,270,26659,1.0,30,-92.0,0,0,402,1,1,23271,1,3500,1,0,1,223,45,0
83,705.0,17,1,263,139,270,26660,1.0,30,-92.0,0,0,402,1,1,23272,1,3500,1,0,1,223,45,0
83,790.0,17,1,263,139,270,26661,1.0,30,-92.0,0,0,402,1,1,23267,1,3500,1,0,1,223,45,0
83,1441.25,17,1,263,139,270,26662,1.0,30,-92.0,0,0,402,1,1,23273,1,3500,1,0,1,223,45,0
83,920.63,17,1,263,139,270,26663,1.0,30,-92.0,0,0,402,1,1,23268,1,3500,1,0,1,223,45,0
83,116.25,17,1,263,139,270,26664,1.0,30,-92.0,0,0,402,1,1,23270,1,3500,1,0,1,223,45,0
354,10276.0,22,1,35,139,324,26665,1.0,30,-218.0,0,0,540,0,1,23274,1,3974,0,1,0,32,45,0
354,31434.0,22,1,37,139,324,26666,1.0,30,-217.0,0,0,540,0,1,23275,1,3974,0,1,0,34,45,0
354,8800.0,22,1,525,139,324,26667,1.0,30,-90.0,0,0,1023,0,1,23276,1,3974,0,1,0,425,45,0
184,112898.38,4,2,334,25,75,26668,1.0,30,-154.0,0,4,757,0,1,23277,1,6,0,1,0,249,9,0
354,29465.01,22,1,37,139,324,26669,1.0,30,-218.0,0,0,540,0,1,23278,1,3974,0,1,0,34,45,0
83,2287.33,17,1,263,139,270,26670,1.0,30,-92.0,0,0,402,1,1,23279,1,3500,1,0,1,223,45,0
354,9079.98,22,1,37,139,324,26671,1.0,30,-218.0,0,0,509,0,1,23280,1,3974,0,1,0,34,45,0
83,1875.93,17,1,263,139,270,26672,1.0,30,-92.0,0,0,402,1,1,23281,1,3500,1,0,1,223,45,0
354,28251.0,22,1,525,139,324,26673,1.0,30,-90.0,0,0,988,0,1,23282,0,3974,0,1,0,425,45,0
354,13914.0,22,1,37,139,324,26674,1.0,30,-218.0,0,0,540,0,1,23283,1,3974,0,1,0,34,45,0
193,882255.8,9,5,276,27,264,26675,7.07,4,-206.0,0,7,791,0,1,23284,1,2983,1,0,1,196,15,1
349,1.0,22,1,35,139,500,26676,1.0,30,-212.0,0,0,396,0,1,23285,1,3947,0,1,0,148,45,0
285,225000.0,19,1,632,78,372,26677,1.0,30,-30.0,3,144,127,0,1,23286,1,1757,1,0,1,525,35,1
465,12083.0,0,1,245,107,632,26678,1.0,30,-211.0,0,2,780,1,1,23287,1,4027,0,1,0,168,34,1
208,1.0,4,1,46,25,236,26679,1.368459,2,-212.0,0,6,74,0,1,23288,1,831,0,1,0,148,9,0
421,16780.0,5,3,41,60,582,26680,0.8930170000000001,9,-215.0,0,0,523,1,1,23289,1,3685,1,1,0,38,24,1
174,19600.0,5,2,449,134,258,26681,1.0,30,-98.0,0,13,682,0,1,23290,0,2684,1,1,0,355,43,1
112,275751.0,6,1,269,46,107,26682,0.8930170000000001,9,-209.0,0,0,812,0,1,23291,1,3895,1,1,0,190,14,1
243,214704.67,23,7,39,44,342,26683,0.8930170000000001,9,-216.0,0,2,436,0,1,23292,1,1489,0,0,1,36,13,1
288,360.0,19,1,221,119,83,26684,1.397392,25,-212.0,0,1,596,1,1,23293,1,2945,1,0,1,148,35,1
80,3600.0,6,1,224,46,156,26685,0.8930170000000001,9,-203.0,0,0,509,1,1,23294,1,1924,0,1,0,150,14,1
44,135.0,6,1,384,46,250,26686,0.852878,9,-128.0,34,17,879,1,1,23295,1,1957,0,1,0,296,14,1
79,398025.0,6,1,37,46,101,26687,0.8930170000000001,9,-217.0,0,0,509,0,1,23296,1,1009,1,0,1,34,14,1
101,182.0,6,1,35,46,127,26688,0.8930170000000001,9,-218.0,0,0,402,1,1,23297,1,4172,0,1,0,32,14,1
73,17000.0,6,1,35,46,94,26689,0.8930170000000001,9,-218.0,0,0,509,1,1,23298,1,1174,0,1,0,32,14,1
79,1186992.0,6,1,654,46,101,26690,0.81960495,9,-30.0,0,34,971,0,1,23299,1,2116,1,0,1,546,14,1
79,162000.0,6,1,410,46,101,26691,0.852878,9,-145.0,0,0,648,1,1,23300,1,3476,1,0,1,318,14,1
87,1848.0,6,1,37,46,113,26692,0.827678,9,-99.0,0,0,519,0,1,23301,1,3851,1,1,0,353,14,1
100,,14,0,400,137,126,26693,1.0,30,-149.0,69,0,1080,0,0,23302,0,1216,0,2,1,310,26,1
37,69780.0,6,3,41,128,642,26694,0.951152,3,-215.0,0,0,725,1,1,23303,1,2674,1,1,0,38,40,1
101,10710.0,6,1,256,46,127,26695,0.8930170000000001,9,-188.0,0,0,631,1,1,23304,1,3679,0,1,0,179,14,1
334,32000.0,22,1,39,139,530,26696,1.0,30,-216.0,0,0,553,1,1,23305,1,729,0,1,0,36,45,0
77,185758.65,6,1,356,46,98,26697,0.852878,9,-142.0,0,1,717,1,1,23306,1,4220,0,1,0,268,14,1
72,162000.0,6,1,567,46,93,26698,0.81960495,9,-61.0,0,0,1072,1,1,23307,1,1533,0,1,0,463,14,1
426,178200.0,18,1,423,38,596,26699,1.0,30,-110.0,0,0,974,1,1,23308,1,3650,0,1,0,330,37,0
395,24000.0,22,1,501,139,555,26700,1.0,30,-91.0,0,0,936,0,1,23310,0,4385,0,1,0,403,45,0
74,14860.0,8,1,543,136,95,26701,1.0,30,-84.0,0,119,954,1,1,23309,1,4562,0,0,1,439,46,1
374,65381.0,22,1,280,139,530,26702,1.0,30,-204.0,0,0,689,1,1,23311,1,117,0,1,0,200,45,0
102,579.0,6,1,37,46,128,26703,0.8930170000000001,9,-217.0,0,0,402,1,1,23312,1,1739,0,1,0,34,14,1
352,3429.0,22,1,35,139,12,26704,1.0,30,-218.0,0,0,340,0,1,23313,1,2685,1,1,0,32,45,0
462,1873630.0,3,3,395,19,629,26705,5.749168,1,-124.0,0,41,605,0,1,23314,0,2936,1,1,0,306,7,0
83,11273.0,22,1,37,139,540,26706,1.0,30,-217.0,0,0,381,0,1,23315,1,35,0,1,0,34,45,0
64,250.0,6,1,39,46,140,26707,0.8930170000000001,9,-216.0,0,2,373,1,1,23316,1,3904,0,1,0,36,14,1
101,35200.0,6,2,278,46,127,26708,0.8930170000000001,9,-205.0,0,0,537,1,1,23317,1,2238,0,1,0,198,14,1
371,24000.0,22,1,37,139,526,26709,1.0,30,-217.0,0,0,791,0,1,23318,1,335,0,1,0,34,45,0
448,1700.0,13,1,226,37,610,26710,1.0,30,-202.0,0,0,505,1,1,23319,1,4409,0,1,0,152,10,0
83,801.25,17,1,263,139,270,26711,1.0,30,-92.0,0,0,402,1,1,23320,1,3504,1,0,1,223,45,0
83,517.5,17,1,263,139,270,26712,1.0,30,-92.0,0,0,402,1,1,23321,1,3504,1,0,1,223,45,0
83,450.63,17,1,263,139,270,26713,1.0,30,-92.0,0,0,402,1,1,23323,1,3504,1,0,1,223,45,0
83,625.0,17,1,263,139,270,26714,1.0,30,-92.0,0,0,402,1,1,23325,1,3504,1,0,1,223,45,0
83,862.5,17,1,263,139,270,26715,1.0,30,-92.0,0,0,402,1,1,23322,1,3504,1,0,1,223,45,0
83,877.5,17,1,37,139,270,26716,1.0,30,-92.0,0,0,402,1,1,23326,1,3504,1,0,1,34,45,0
83,857.38,17,1,263,139,270,26717,1.0,30,-92.0,0,0,402,1,1,23327,1,3504,1,0,1,223,45,0
83,705.0,17,1,263,139,270,26718,1.0,30,-92.0,0,0,402,1,1,23328,1,3504,1,0,1,223,45,0
83,1136.25,17,1,263,139,270,26719,1.0,30,-92.0,0,0,402,1,1,23329,1,3504,1,0,1,223,45,0
83,187.5,17,1,263,139,270,26720,1.0,30,-92.0,0,0,402,1,1,23324,1,3504,1,0,1,223,45,0
152,48624.0,23,1,280,44,201,26721,0.8930170000000001,9,-204.0,0,9,436,1,1,23330,1,2497,1,0,1,200,13,1
308,2000.0,6,1,305,46,71,26722,0.8930170000000001,9,-183.0,0,1,509,1,1,23331,1,2686,1,1,0,223,14,1
344,15000.0,22,1,395,139,496,26723,1.0,30,-120.0,0,0,704,0,1,23332,0,2540,0,1,0,369,45,0
379,31899.0,22,1,37,139,534,26724,1.0,30,-218.0,0,0,868,1,1,23333,1,3864,0,1,0,34,45,0
379,31899.0,22,1,37,139,534,26725,1.0,30,-218.0,0,0,868,1,1,23334,1,3864,0,1,0,34,45,0
379,31899.0,22,1,37,139,534,26726,1.0,30,-218.0,0,0,868,1,1,23335,1,3864,0,1,0,34,45,0
371,6000.0,22,1,39,139,526,26727,1.0,30,-217.0,1,0,605,0,1,23336,1,4369,0,1,0,36,45,0
295,20000.0,22,1,278,139,541,26728,1.0,30,-205.0,0,0,704,0,1,23337,1,4378,0,1,0,198,45,0
334,46400.0,22,1,462,139,496,26729,1.0,30,-146.0,0,0,907,0,1,23338,1,389,0,1,0,262,45,0
403,82000.0,4,1,245,25,566,26730,1.368459,2,-211.0,0,7,637,0,1,23339,0,3841,0,1,0,168,9,0
131,400.0,6,1,250,46,170,26731,0.8930170000000001,9,-191.0,0,0,509,1,1,23340,1,3356,1,1,0,173,14,1
424,1012940.0,3,1,313,19,586,26732,5.498226,1,-163.0,0,34,954,1,1,23341,1,2909,0,1,0,229,7,0
363,4524.0,22,1,379,139,599,26733,1.0,30,-131.0,0,0,778,0,1,23342,1,515,0,1,0,291,45,0
334,713000.0,13,1,157,84,564,26734,1.0,30,-162.0,0,0,51,0,1,23343,0,65,0,1,0,260,25,0
251,1028.79,17,1,37,139,289,26735,1.0,30,-218.0,0,0,402,0,1,23344,1,3389,1,0,1,34,45,0
251,8553.5,17,1,37,139,289,26736,1.0,30,-218.0,0,0,402,0,1,23345,1,3389,1,0,1,34,45,0
334,19800.0,22,1,226,139,523,26737,1.0,30,-203.0,0,0,605,0,1,23346,1,816,0,1,0,152,45,0
174,57700.0,5,2,567,134,235,26738,1.0,30,-61.0,0,157,95,1,1,23347,1,1877,0,1,0,463,43,1
380,40000.0,22,1,614,139,556,26739,1.0,30,-22.0,168,0,1061,0,1,23348,1,2477,0,1,0,507,45,0
356,2799.0,22,2,41,139,508,26740,1.0,30,-215.0,0,0,509,0,1,23349,1,4387,0,1,0,38,45,0
389,15144.0,22,1,39,139,605,26741,1.0,30,-167.0,0,0,368,0,1,23350,1,2394,0,1,0,36,45,0
83,3565.0,22,1,37,139,540,26742,1.0,30,-217.0,0,0,359,0,1,23351,1,684,0,1,0,34,45,0
354,6157.0,22,1,39,139,324,26743,1.0,30,-217.0,0,0,618,0,1,23352,1,3974,0,1,0,36,45,0
357,77425.0,22,1,271,139,439,26744,1.0,30,-209.0,0,0,605,0,1,23353,1,757,0,1,0,192,45,0
334,9900.0,13,1,569,84,564,26745,1.0,30,-43.0,0,8,418,1,1,23354,1,3333,0,1,0,465,25,0
377,20000.0,22,1,527,139,532,26746,1.0,30,-63.0,0,0,431,1,1,23355,1,2371,0,1,0,427,45,0
334,11000.0,22,1,39,139,493,26747,1.0,30,-216.0,0,0,60,0,1,23356,1,674,0,1,0,36,45,0
449,15000.0,22,1,49,139,611,26748,1.0,30,-212.0,0,1,370,0,1,23357,1,4498,0,1,0,148,45,0
83,8812.0,22,1,37,139,540,26749,1.0,30,-217.0,0,0,359,0,1,23358,1,684,0,1,0,34,45,0
334,6755.0,22,1,39,139,533,26750,1.0,30,-216.0,0,0,158,0,1,23360,1,63,0,1,0,36,45,0
365,20000.0,22,1,390,139,516,26751,1.0,30,-125.0,0,6,791,0,1,23359,0,875,0,1,0,302,45,0
334,25.5,17,1,37,139,289,26752,1.0,30,-218.0,0,0,402,0,1,23361,1,4128,0,0,1,34,45,0
334,66.84,17,1,39,139,289,26753,1.0,30,-216.0,0,0,402,0,1,23362,1,4128,0,0,1,36,45,0
334,133.68,17,1,37,139,289,26754,1.0,30,-218.0,0,0,402,0,1,23363,1,4128,0,0,1,34,45,0
334,9000.0,22,1,37,139,542,26755,1.0,30,-217.0,0,0,796,0,1,23364,1,3638,1,1,0,34,45,0
349,24000.0,22,1,497,139,500,26756,1.0,30,-62.0,0,0,751,0,1,23365,1,575,0,1,0,441,45,0
349,68978.0,22,3,241,139,500,26757,1.0,30,-195.0,0,0,596,0,1,23366,1,653,0,1,0,164,45,0
8,1249.92,22,1,462,139,14,26758,1.0,30,-90.0,0,42,787,0,1,23367,0,3877,0,1,0,425,45,0
401,182750.0,13,4,591,84,564,26759,1.0,30,-125.0,0,93,446,1,1,23368,0,3538,0,1,0,302,25,0
258,121882.0,15,2,229,138,365,26760,0.814815,10,-202.0,0,4,615,0,1,23369,1,4214,0,0,1,154,44,1
258,20420.34,15,2,250,138,365,26761,0.814815,10,-191.0,0,15,499,0,1,23370,1,4214,0,0,1,173,44,1
334,52283.0,22,1,390,139,516,26762,1.0,30,-125.0,0,0,733,0,1,23371,1,3203,1,1,0,302,45,0
356,215560.0,22,2,329,139,508,26763,1.0,30,-182.0,0,0,757,0,1,23372,1,584,0,1,0,245,45,0
130,39600.0,8,1,453,21,171,26764,0.827678,9,-96.0,0,85,1067,0,1,23373,1,1922,0,0,1,359,38,1
256,914040.0,5,2,261,134,360,26765,1.0,30,-186.0,0,13,581,0,1,23374,0,2684,1,1,0,183,43,1
48,36293.0,6,1,37,46,69,26766,0.8930170000000001,9,-217.0,0,0,847,1,1,23375,1,82,0,0,1,34,14,1
98,11000.0,8,1,221,114,277,26767,1.0,30,-212.0,0,5,679,0,1,23376,1,1741,0,0,1,148,32,1
193,824000.0,9,2,488,27,264,26768,1.0,30,-79.0,0,138,925,0,1,23377,0,4043,0,0,1,391,15,1
77,1500.0,6,1,254,46,98,26769,0.8930170000000001,9,-189.0,0,0,509,1,1,23378,1,1936,0,1,0,177,14,1
80,44000.0,6,1,527,46,102,26770,0.8930170000000001,9,-217.0,0,0,974,1,1,23379,0,1960,0,1,0,34,14,1
34,3800.0,6,1,37,46,48,26771,0.8930170000000001,9,-216.0,0,0,483,1,1,23380,1,188,0,1,0,36,14,1
80,21500.0,6,1,37,46,102,26772,0.8930170000000001,9,-217.0,0,0,701,1,1,23381,1,3858,0,1,0,34,14,1
44,78300.0,6,1,471,46,175,26773,0.852878,9,-117.0,0,41,1,1,1,23382,1,4203,1,1,0,375,14,1
408,4500000.0,0,1,388,55,569,26774,73.35,14,-184.0,0,0,717,1,1,23383,0,65,0,1,0,283,19,1
26,63020.0,0,2,7,143,37,26775,1.0,30,-103.0,0,0,868,1,1,23384,0,55,0,1,0,346,20,1
124,3600.0,6,1,229,46,156,26776,0.8930170000000001,9,-201.0,0,0,509,1,1,23385,1,3653,0,1,0,154,14,1
77,254547.8,6,1,356,46,98,26777,0.852878,9,-142.0,0,0,717,0,1,23386,1,4220,0,1,0,268,14,1
244,2136428.4,5,16,545,113,343,26778,0.81960495,9,-61.0,1,155,974,0,1,23387,0,1293,0,1,0,463,8,1
77,22805.0,6,4,423,46,98,26779,0.827678,9,-107.0,0,1,735,0,1,23388,1,1936,1,1,0,336,14,1
128,3918.0,6,1,41,46,162,26780,0.8930170000000001,9,-215.0,0,0,402,1,1,23389,1,3666,0,1,0,38,14,1
73,17567.0,6,1,234,46,362,26781,0.8930170000000001,9,-198.0,0,0,689,1,1,23390,1,2683,1,1,0,158,14,1
291,145383.0,9,1,282,27,311,26782,1.0,30,-184.0,0,25,704,0,1,23391,1,4083,0,0,1,202,15,1
111,9070.0,6,1,39,46,138,26783,0.8930170000000001,9,-216.0,0,0,396,1,1,23392,1,1783,0,0,1,36,14,1
130,10240.0,8,2,406,53,168,26784,0.852878,9,-147.0,0,0,605,1,1,23393,1,3446,1,0,1,314,8,1
235,413250.0,18,1,259,3,330,26785,1.0,30,-187.0,0,30,490,0,1,23395,1,64,0,1,0,181,37,0
162,5500.0,6,1,37,46,216,26786,0.8930170000000001,9,-217.0,0,0,509,1,1,23396,1,4097,0,1,0,34,14,1
162,19400.0,6,1,37,46,216,26787,0.81960495,9,-217.0,0,0,605,1,1,23397,1,4552,0,1,0,34,14,1
130,3000.0,8,2,358,53,168,26788,0.852878,9,-141.0,0,0,605,1,1,23394,1,3446,1,0,1,270,8,1
102,26537.0,6,1,585,46,128,26789,0.81960495,9,-35.0,0,181,158,1,1,23398,1,3859,0,1,0,481,14,1
451,55883.38,16,5,626,68,614,26790,1.0,30,-15.0,0,1,127,1,1,23399,1,4340,0,1,0,519,26,1
327,55327.0,23,1,342,12,475,26791,0.8930170000000001,9,-180.0,0,0,574,1,1,23400,0,137,0,1,0,253,6,1
190,32900.0,0,1,37,74,257,26792,0.81960495,9,-84.0,0,0,505,1,1,23401,1,1034,0,1,0,439,33,1
241,44998.0,6,2,234,46,340,26793,0.8930170000000001,9,-198.0,0,2,711,1,1,23402,1,4110,0,1,0,158,14,1
61,13965.0,6,2,41,46,81,26794,0.8930170000000001,9,-211.0,0,0,487,1,1,23403,1,2683,1,1,0,38,14,1
77,97500.0,6,3,346,46,340,26795,0.8930170000000001,9,-177.0,0,19,704,1,1,23404,1,4220,0,1,0,258,14,1
169,6000.0,6,1,256,46,229,26796,0.8930170000000001,9,-188.0,2,3,963,1,1,23405,1,4108,1,1,0,179,14,1
288,352800.0,19,9,620,119,406,26797,1.353124,25,-18.0,0,125,338,0,1,23406,1,3390,1,0,1,513,35,1
317,2316.0,22,1,239,139,455,26798,1.0,30,-197.0,0,5,396,0,1,23407,1,3691,0,1,0,162,45,0
101,189.6,6,1,39,46,127,26799,0.8930170000000001,9,-216.0,0,0,343,1,1,23408,1,3656,0,1,0,36,14,1
115,129950.0,6,2,661,128,143,26800,0.9000901570000001,3,-28.0,5,184,24,0,1,23409,0,1922,0,1,0,552,40,1
113,448357.63,15,1,313,138,141,26801,0.7182,10,-161.0,0,2,618,0,1,23410,1,4211,1,0,1,233,44,1
113,464000.0,15,1,469,138,141,26802,0.726729,10,-118.0,0,43,733,0,1,23411,1,4211,1,0,1,373,44,1
113,388090.0,15,1,444,138,141,26803,0.718946,10,-98.0,0,90,791,0,1,23412,1,4211,1,0,1,355,44,1
310,325064.0,10,2,263,56,444,26804,1.0,30,-185.0,0,1,605,0,1,23413,1,2264,0,0,1,185,17,1
113,419000.0,15,1,557,138,141,26805,0.704966806,10,-23.0,0,105,985,0,1,23414,1,4211,1,0,1,561,44,1
113,446452.0,15,1,634,138,141,26806,0.716004,10,-12.0,0,153,957,0,1,23415,1,4211,1,0,1,527,44,1
288,47596.2,19,5,661,119,406,26807,1.322022785,25,-28.0,129,60,285,0,1,23416,0,1338,0,0,1,552,35,1
287,34237.0,22,3,237,139,513,26808,1.0,30,-197.0,0,0,704,1,1,23417,1,4229,0,1,0,160,45,0
310,134400.0,10,1,276,56,444,26809,1.0,30,-206.0,0,0,450,1,1,23418,0,2264,0,0,1,196,17,1
72,2790.0,6,1,469,46,150,26810,0.852878,9,-118.0,1,0,787,1,1,23419,0,3158,0,1,0,373,14,1
95,500000.0,6,1,567,46,120,26811,0.81960495,9,-61.0,156,0,999,0,1,23420,0,1555,0,1,0,463,14,1
112,25824.0,6,1,313,46,139,26812,0.8250139999999999,9,-163.0,0,54,879,1,1,23421,1,4166,0,1,0,229,14,1
241,212000.0,6,5,243,46,340,26813,0.8930170000000001,9,-194.0,0,2,605,1,1,23422,1,2460,0,1,0,166,14,1
53,1134813.0,0,14,39,129,66,26814,29.498659999999997,28,-217.0,0,0,631,1,1,23423,1,3581,1,1,0,36,41,1
78,4343.02,21,1,37,60,100,26815,0.8930170000000001,9,-217.0,0,0,526,1,1,23424,1,74,0,0,1,34,23,1
21,25074.0,6,2,462,46,32,26816,0.81960495,9,-72.0,0,0,811,0,1,23425,1,1573,1,1,0,407,14,1
41,15983.0,6,3,259,46,156,26817,0.8930170000000001,9,-187.0,0,0,396,1,1,23426,0,3852,0,1,0,181,14,1
21,96118.0,6,2,480,46,32,26818,0.81960495,9,-83.0,0,0,936,1,1,23427,1,3896,0,1,0,383,14,1
95,5000000.0,6,1,567,46,120,26819,0.81960495,9,-61.0,156,0,121,0,1,23428,0,4081,0,1,0,463,14,1
173,60750.0,6,1,295,46,234,26820,0.8250139999999999,9,-170.0,0,0,999,1,1,23429,1,3904,0,1,0,213,14,1
395,1620.0,22,1,37,139,518,26821,1.0,30,-217.0,0,0,509,0,1,23430,1,2681,1,1,0,34,45,0
149,31292.24,6,1,243,46,198,26822,0.8930170000000001,9,-194.0,0,1,602,1,1,23431,1,4557,0,1,0,166,14,1
78,8140.991999999999,21,2,37,60,100,26823,0.8930170000000001,9,-217.0,0,0,450,1,1,23432,1,3155,0,0,1,34,23,1
334,1157628.7,13,6,471,84,564,26824,1.0,30,-117.0,0,0,1054,0,1,23433,1,1828,1,1,0,375,25,0
212,941590.0,15,4,423,138,301,26825,0.718946,10,-110.0,0,29,668,0,1,23434,1,4057,0,0,1,330,44,1
43,3250.0,6,1,267,46,62,26826,0.8930170000000001,9,-210.0,0,0,462,1,1,23435,1,2683,1,1,0,188,14,1
212,30000.0,15,1,555,138,301,26827,0.704966806,10,-49.0,0,36,847,1,1,23436,1,4057,0,0,1,451,44,1
417,1940000.0,5,2,612,60,577,26828,0.8409719999999999,9,-22.0,0,132,198,0,1,23437,1,619,0,1,0,505,24,1
53,699405.96,0,8,39,129,66,26829,29.498659999999997,28,-217.0,0,1,631,1,1,23438,1,3031,1,1,0,36,41,1
164,33000.0,6,2,237,46,218,26830,0.8930170000000001,9,-197.0,0,0,455,1,1,23439,1,88,0,1,1,160,14,1
401,16717.4,13,2,573,84,564,26831,1.0,30,-127.0,0,90,1061,1,1,23440,0,4307,1,1,0,298,25,0
63,2920.0,19,2,221,119,83,26832,1.397392,25,-212.0,0,0,599,1,1,23441,1,2923,1,0,1,148,35,1
50,51000.0,6,1,403,46,71,26833,0.81960495,9,-148.0,69,0,553,0,1,23442,0,1632,0,1,0,312,14,1
50,340000.0,6,1,319,46,71,26834,0.8250139999999999,9,-160.0,57,0,714,0,1,23443,0,1073,0,1,0,235,14,1
0,12627.96,22,2,210,139,356,26835,1.0,30,-176.0,0,41,59,0,1,23444,1,2681,1,1,0,260,45,0
50,175000.0,6,1,521,46,71,26836,0.81960495,9,-65.0,92,0,946,1,1,23445,0,1405,0,1,0,421,14,1
337,1137.0,22,1,210,139,356,26837,1.0,30,-176.0,0,41,59,0,1,23446,1,3938,1,1,0,260,45,0
359,42468.0,22,1,41,139,511,26838,1.0,30,-215.0,0,1,509,0,1,23447,1,1762,0,1,0,38,45,0
359,15250.0,22,1,39,139,511,26839,1.0,30,-210.0,0,0,871,0,1,23448,1,1762,0,1,0,36,45,0
419,22130.0,6,3,278,6,579,26840,0.8930170000000001,9,-205.0,0,0,545,1,1,23450,1,3530,1,1,0,198,4,1
63,2920.0,19,2,221,119,83,26841,1.397392,25,-212.0,0,0,682,1,1,23451,1,2923,1,0,1,148,35,1
334,5300.0,22,1,41,139,523,26842,1.0,30,-215.0,0,0,402,0,1,23452,1,2683,1,1,0,38,45,0
63,60000.0,19,1,403,119,83,26843,1.344819,25,-148.0,0,0,971,1,1,23449,0,55,0,0,1,312,35,1
408,33430.0,0,1,280,55,569,26844,77.05,14,-204.0,0,7,568,0,1,23454,1,65,0,1,0,200,19,1
63,49868.0,19,1,457,119,83,26845,1.344819,25,-121.0,0,0,850,1,1,23453,1,57,0,0,1,363,35,1
290,3647400.0,5,6,327,123,435,26846,0.8250139999999999,9,-156.0,0,1,537,0,1,23455,1,4350,1,1,0,243,39,1
63,48960.0,19,4,645,119,83,26847,1.353124,25,-6.0,0,0,306,1,1,23456,0,1557,0,0,1,538,35,1
152,261000.0,23,3,221,44,201,26848,0.8930170000000001,9,-212.0,0,0,458,0,1,23457,1,4314,0,0,1,148,13,1
152,54000.0,23,1,221,44,201,26849,0.8930170000000001,9,-212.0,0,5,417,0,1,23458,0,1374,0,0,1,148,13,1
353,2055.0,22,1,39,139,536,26850,1.0,30,-216.0,0,0,402,0,1,23459,1,105,0,1,0,36,45,0
230,287025.5,13,2,490,103,323,26851,1.0,30,-78.0,0,7,828,0,1,23460,1,960,0,1,0,393,10,0
83,7.75,17,1,263,139,270,26852,1.0,30,-92.0,0,0,402,1,1,23461,1,1148,0,0,1,223,45,0
441,24800.0,22,2,295,139,599,26853,1.0,30,-170.0,0,0,635,0,1,23462,1,2627,0,1,0,213,45,0
83,2613.96,17,1,263,139,270,26854,1.0,30,-92.0,0,0,402,1,1,23463,1,1148,0,0,1,223,45,0
83,15683.76,17,1,263,139,270,26855,1.0,30,-92.0,0,0,402,1,1,23464,1,1148,0,0,1,223,45,0
83,15683.76,17,1,263,139,270,26856,1.0,30,-92.0,0,0,402,1,1,23465,1,1148,0,0,1,223,45,0
395,11830.0,22,1,221,139,555,26857,1.0,30,-212.0,0,0,596,0,1,23466,1,65,0,1,0,148,45,0
354,2171054.0,22,4,41,139,506,26858,1.0,30,-198.0,0,0,556,0,1,23467,1,4132,0,1,0,158,45,0
83,780.09,17,1,263,139,270,26859,1.0,30,-92.0,0,0,402,1,1,23468,1,1148,0,0,1,223,45,0
83,780.09,17,1,263,139,270,26860,1.0,30,-92.0,0,0,402,1,1,23469,1,1148,0,0,1,223,45,0
83,780.09,17,1,263,139,270,26861,1.0,30,-92.0,0,0,402,1,1,23470,1,1148,0,0,1,223,45,0
394,10200.0,22,1,395,139,554,26862,1.0,30,-124.0,0,0,662,0,1,23471,1,2685,0,1,0,306,45,0
320,43000.0,22,1,259,139,461,26863,1.0,30,-63.0,0,1,704,0,1,23472,1,363,0,1,0,181,45,0
392,4684.9,18,3,39,110,552,26864,1.0,30,-216.0,0,0,445,1,1,23473,1,768,0,1,0,36,1,0
176,145000.0,10,1,295,131,237,26865,1.0,30,-171.0,0,9,493,1,1,23474,1,1452,0,0,1,213,17,1
